country_code,year,q05in,q10in,q50in,q90in,q95in,q05out,q10out,q50out,q90out,q95out,q05net,q10net,q50net,q90net,q95net
756,2023,669352,693875.8,840425.5,1054152.2,1164394.65,273527.1,308146.1,459120,692704.6,774567.3,19046.3,116471.3,373873.5,638676.6,740595.75
760,2023,229254.25,256384,365542,534656.4,620570.8,775445.1,990144.2,1964039,2812681.3,2934779.9,-2569302.65,-2445481,-1593974.5,-594225.7,-383339.8
762,2023,57363.75,66213.5,106681,181010.1,214637.85,151058.75,167350.5,241251,347388.8,385631.4,-287894.1,-246588.2,-129466.5,-26701.6,14898.4999999999
764,2023,582948.1,662977.4,1070643,1742313.9,1994675.25,284291.45,375051.3,812340.5,1709838.1,2084567.6,-1173583.65,-770827.2,248088.5,1051409.2,1315828.6
768,2023,123469.45,138195.6,199717.5,306612.4,349845.2,62419.75,79674.2,165677,340419.4,430224.1,-229161.55,-153479.8,32269.5,169720.9,203786.6
776,2023,3336.8,3824.7,5882.5,9381.5,10950.4,5523.3,6212.8,9840.5,15214.1,17091.55,-11534,-9583,-3773,869.300000000001,2403.45
780,2023,33066.3,37330.9,55646,91975.6,104934.8,42224.4,46879.3,67784,101933,113745.25,-63534.45,-50790.6,-11733.5,29367.4,43392.4
784,2023,1396549.55,1525075.7,2213754,3334542.4,3845564.85,784885.45,899273.7,1337527,1967096.8,2268580.45,-356437.25,-88829,875660,2085489.7,2583363.05
788,2023,70527.9,79886.7,121897,200651.1,236992.05,65309.75,79775.4,150625,276768.4,341689.6,-227505.25,-155902,-22603,71228.6,111225.25
792,2023,687711.4,741172.5,973449.5,1345319.7,1516185.5,667589.2,796457,1327081,2380072,2834675.3,-1931448.95,-1423713.2,-331814.5,341496.5,538119.9
795,2023,34387.7,38427.8,55859,88990.9,104853.8,47492.55,56582.6,91428.5,149321,172069.65,-114358.05,-91751.5,-34563,12430.2,32585.2
800,2023,163186.7,193662.1,312644.5,567994.1,678644.15,139231.2,162242.8,323368,634462,761519.8,-465182.6,-335888,-673,279530.1,385471.85
804,2023,1034874.55,1107271.5,1479800,2028531.6,2205344.25,840103.65,931021,1384262,1969397.5,2268027.35,-919381.15,-628971.8,113273,813410,1022578.95
807,2023,67140.1,71663.2,99561,145599.5,166642.15,50636.15,58681.2,95258,155234.7,178304.4,-88223.55,-58155.4,4840.5,63224.3,82819
818,2023,432121.9,464586.2,628477.5,874973.9,976921.35,493800.85,575101.3,938022.5,1533571,1796695.7,-1198242.95,-927105.8,-308939.5,140148.8,255863.45
826,2023,3070026.85,3193678.7,3762416.5,4460172.8,4720739.3,1356431.95,1540222.5,2073991,2851348.4,3126774.25,288565.6,807740,1689646.5,2525365.5,2788189.45
830,2023,8075.75,9465.4,17236,33982.1,40087.8,7409.75,8362.5,12105,16596.1,18516.25,-5960.45,-3891.7,5015,22292.5,27595.35
834,2023,94991.5,106911.3,173690,284409.6,327634.35,137424.4,169766.1,386281,885344.9,1132867.15,-958507.1,-703333.3,-207515,26065.8000000001,87149.8499999999
840,2023,11237123.75,11605565,13295104,15272112.8,15999235.65,4063972.3,4531398.1,6782941.5,9852184.9,11352110.9,1508534.35,2953142.9,6558642.5,9488647.7,10176693.7
850,2023,4114.7,4594,7178,11066.1,13095.4,5395,5935.8,7814,10505.5,11793.4,-5473.05,-4136.1,-631.5,3668.3,5736.95
854,2023,198880.35,230581.7,398762.5,654649.4,742715.45,388132.85,426716.5,520881.5,674252.7,760983.8,-426335.45,-356232.2,-125504.5,148117.7,242980.55
858,2023,51551,57999.6,84104.5,128510.2,151002.05,46942.95,56163,93623,155010.9,185959.05,-100430.1,-73635,-6435,46968.7,62137.65
860,2023,220693.5,247482.2,379523,593335.1,665306.8,326019.3,366148,488211.5,668313.5,754407.15,-401441.55,-322784.1,-115658,130453.3,217082.4
862,2023,335175.8,379888.3,578440,862956.2,960705.05,1358374.35,1659386.6,3000110,4201082.2,4388598.05,-3774668.55,-3605727.8,-2408018,-1035935.8,-777437.9
882,2023,5617.6,6312.1,11178,19128.3,24418.15,16889.45,18760.6,24554,31293.4,33240.3,-23486.1,-21301.5,-13117,-3038.5,2477.74999999999
887,2023,202154.55,225581.5,361425.5,614749.2,703329.65,223675.65,253745.3,427200.5,763724.4,883260.6,-559954.55,-414257,-61666,230048.5,350930
894,2023,55749.1,62009.1,90801,133014.6,155873.05,53146.75,64256.6,136832.5,273032,339206.2,-246058.75,-186141.4,-45582.5,39096,60160.9499999999
4,2028,576561.7,701599,1355862.5,2690471.2,3247401.8,330972,437092.7,1311279,3532153.1,4592525.25,-3361241.6,-2142717.8,64970.5,1469528.7,2091260.55
8,2028,49498.75,58004.9,103931,201635.7,235864.55,75375.95,88697.9,154060,267045,311440.65,-218991.45,-169545,-42895,60950.7,101153.85
12,2028,172827.35,189600.1,261870,363114.6,417119.05,180301.95,220103.4,402360,769134.5,917589.299999999,-650478.95,-509551.5,-143865,76123.2,129184.65
24,2028,193322.25,219652.1,393379,829033.3,1110994.5,86879.8,101493.5,173362.5,303994.7,368081.25,-50618.05,8579.7,213012,641432.7,936188.35
28,2028,7452.95,8131.2,11383,17064.4,19843.05,5777.75,7105.5,11478,16196.3,18298.7,-7989.15,-5747.3,454.5,6894.4,9987.75
31,2028,109113.35,119876.6,181736.5,281845.3,324347.3,80825.35,96948,169814,300468.1,367774.75,-193813.6,-125194.4,13783,130077.3,177032.9
32,2028,544615.15,602202.4,819194,1119823.6,1257937.7,374203.1,457385,707020.5,1066781.1,1237359.05,-471145.6,-264821.6,113924,499625.5,616409.5
36,2028,1826539.3,1915350.4,2339601.5,2958974.1,3237721.65,838224.4,949778.6,1349532.5,1900259.7,2150162.15,59802.45,326672.4,975382.5,1724759.8,2013186.65
40,2028,447386.6,477364.1,605478.5,807069.1,864502.7,168060.6,198660.4,323002.5,532885.5,626390.15,-57432.6,30049,274522.5,528080.4,601035.65
44,2028,15690,17622.4,26528,42747.6,50082.3,7122.75,9248,18366,35958.8,45940.5,-21392.5,-11964.3,8029,25693.2,34562.85
48,2028,168021.25,185005.3,276647,459124.9,556718.55,59216.2,72646.3,127894,236724,296114.4,-32218.8,14691.8,143575,344278.9,428109.1
50,2028,889637.05,981884.2,1491912,2507398.3,2932191.8,1468362.3,1759575,3250520.5,4830488.6,5111023.85,-3715199.3,-3341616.3,-1644033,59561.0000000001,517493.95
51,2028,85140.15,94127.1,136960.5,209069.9,249060.4,61657.05,73301.7,135709.5,251979.8,302953.65,-168947.5,-121306.8,5471.5,96822.8,136373.85
52,2028,9656.4,10798.9,17256,29631.8,35755.85,7928.8,9510.7,13436,19624.6,22213.65,-8503.25,-5131.2,3683,17475.6,22300.75
56,2028,553589.9,585630.7,719546,919493.1,987484.4,206547,241019.6,363663,516104,588417.05,84984.75,146290.1,364580,584496.7,657339.25
64,2028,7225.45,9202.9,19995.5,45873.8,56624.6,5052.35,6833.5,19178.5,51677,65168.8,-47489.8,-31625.8,360.5,29168.9,39149.8
68,2028,90816.15,98332,145635,228393.8,268876.85,129794.9,152648.4,242818.5,397461.8,449559.6,-312256.35,-252859.9,-96650,29043.7,69499.0999999999
70,2028,97841.75,106492.4,144762.5,207212.4,230363.95,65049.85,81408.5,183684.5,331279.2,359905.35,-219755.1,-190689.2,-36134.5,83604.9,108563.2
72,2028,31009.4,35730.8,59300,114986.3,144648.65,11951.05,16289.1,45047.5,125621.4,171192.15,-100875.6,-66105.1,14606.5,72923.9,100362.5
76,2028,412300.7,443416.3,563339,755061.2,827925.85,371241.1,439230.9,719238,1213023.7,1407184.8,-841818.9,-645815.5,-154087.5,195555.4,291305.15
84,2028,13485.15,15033.2,23947,39519.8,48017.85,6242.25,8594.1,18026.5,39431.7,50129.75,-25262.95,-14864.7,5397,23451.9,30883.65
90,2028,347.9,389,670.5,1339.5,1718.95,4415.8,5608.2,11641,24604.6,30181.8,-29201.6,-23924.2,-10724,-4727.9,-3642.05
96,2028,23219.65,25947.3,41806.5,74790.7,90354.15,14110.95,15872,24623.5,39407.6,47201.3,-11773.7,-5808.4,17141,50421.9,67285.7
100,2028,116195.05,126175.7,189449.5,339919.3,408986.9,99958.15,127012.7,245905.5,471495.7,569540.05,-367009.7,-271625.9,-45708.5,137871.5,207227.8
104,2028,108971,129182.2,249270,566231.3,708163.8,448917.85,558751,1253547,2760505.1,3585092.95,-3263806.75,-2504774.2,-960570,-239486,-56527.05
108,2028,64672.95,78188.9,176570,422725.8,543364.4,59727.9,77256.1,197260.5,499691.3,671838.5,-515435.35,-294953,-12922,241822.4,380880.1
112,2028,239069.85,262542.5,381478.5,578626.5,661379.5,163005.2,190710.8,283365,440214.3,528612.55,-177232.55,-101167.7,96004.5,304894.5,390140.95
116,2028,111637.55,129429.6,242235,526286.3,686013.7,106950.1,140476,357267.5,882169.8,1212105.1,-910426.3,-631657.4,-80367,212648.9,406092.9
120,2028,103767,117380.9,202811.5,373763.1,434863.6,138088.15,164273.8,328071.5,677254.7,827005.4,-655678.3,-478733.8,-115317,111640.7,197022.9
124,2028,2537274,2677493.9,3268227.5,4100211.2,4469548.15,825395.95,944032.8,1330752.5,1797639.6,2068499.7,901281.6,1187759.1,1934817,2805867.6,3174400.85
132,2028,17220.75,18725.9,25514,37204.9,42544,16456.95,18626.7,29318.5,45678.4,52686.55,-28278.95,-20900.9,-3094,12496.2,17250.05
140,2028,50266.85,58128.2,104220,212131.5,261479.05,98984.45,127366.4,331853.5,706797,789612.5,-686349.05,-580575.2,-211922,9179.40000000001,61173.3999999999
144,2028,154444.95,168322.1,236272,345744.6,399286.15,386721.75,455206.7,737958,1214476.2,1458147.05,-1205325.2,-972144.2,-491732,-182258,-108790.25
148,2028,170543.1,199931.2,423690,981141.9,1304329.4,57443.4,81495.5,242697.5,626961.4,824369.05,-428923.6,-258297.9,170496,790505.1,997417.6
152,2028,229326.1,251709.7,367723,571529.2,677344.45,180799.9,229332.5,440229.5,870326,1031214.15,-681381.75,-501832.4,-64181,217498.3,318901.7
156,2028,1058696.15,1119894.4,1431546,1893849.9,2054345.45,1542328.45,1871586.1,3454424.5,6764584.9,8475664.15,-6952361.5,-5194372.5,-1967871.5,-307128.7,24091.9499999991
170,2028,384416.35,457722.9,932399.5,1854121.9,2145100.15,518312.1,611358,1079042,1761714.7,2160571.3,-1299511.45,-1023963.1,-133449.5,853079.2,1171024.15
174,2028,12492.65,14130.6,23063,35325.6,39756.95,20722.45,23721.4,35488,51342.6,59305.2,-36361.8,-28696.9,-12716.5,4638,8648.24999999999
175,2028,10572.9,11933,20114,32069.9,35799.55,8674.6,10748.4,20785.5,37205.5,42268.5,-24674.35,-18130.6,-1002,14785.5,19607.1
178,2028,127261.45,139724.2,219081,396987.9,493593.45,59638.2,75221.7,158185.5,314068.6,390981.8,-185839.15,-114186.3,74578,255007.3,334982.15
180,2028,426497.9,479723.3,756425,1281119.9,1484664.35,185977.65,255140.5,716854,2080981.5,2839607.75,-2060265.15,-1303684.6,45111.5,747964.3,950325.55
188,2028,86250.2,98672.1,148602,229300.4,260661.8,56696.75,67305.8,129123.5,239212.9,289661.45,-145492.25,-91720.9,15415,123813.2,158426.7
191,2028,116536.55,127772.2,182872,284349.8,316761.25,91526.2,108512,199784.5,345401.6,387525.55,-203210.35,-159369.5,-17648,108990.8,154569.6
192,2028,86540.75,102935.1,188201,376688.3,475198.2,113460.45,134541.9,245590,460839.6,599935.15,-418019.35,-284094.6,-55941.5,148409.1,253171.55
196,2028,78818.05,84887.2,114635.5,164827.2,185277.6,22471.85,28157.8,50156,87198.5,105368,-1448.49999999999,17901.4,63342.5,117723.2,137618
203,2028,214642.45,236276.6,320645.5,479722.7,558016.25,87959.9,110095.9,202970,389834.1,474783.05,-175501.65,-89159.5,117354.5,307600.4,375654.6
204,2028,170768.55,188487.1,295378,490091.2,569704,102190.55,130400.4,280906,542612.3,686254.05,-387912.4,-264200.4,20153.5,235961.6,308862.3
208,2028,222817.7,236002.9,283977.5,351813.9,376252.6,79961.45,95205.8,160463,257439.4,291258.6,-23568.55,14107.5,124943.5,213352.7,236536.4
214,2028,210210.8,235680.4,353495,525199.6,592749.9,267915.35,317000,466582.5,693674.2,810202.95,-460417.45,-375027,-107167.5,127162.4,190411.8
218,2028,178887.7,203285.2,332530.5,584220.6,686840.25,165662.15,206890.1,407555.5,768794.2,979811.2,-623392.4,-440554.3,-73267.5,233103,348606.3
222,2028,66177.4,76366,141351.5,272652.6,333236.7,236439.3,270522.5,364626.5,487847,547181.75,-425353.2,-360027.6,-215395.5,-59428.9999999999,-5514.95000000003
226,2028,59861.55,69349.1,110628,174818.7,208943.8,8816.65,10743.8,16177,24808.9,28161.95,41790.45,51279.1,93217,158640.3,190558.3
231,2028,506905.1,590778.7,1106031,1968431.9,2326353,116319,156733.4,379032,865909.6,1096593.55,-171983.45,11068.7,711145.5,1543444.2,1911524.1
232,2028,41102.9,46948.1,97373,277796.9,376402.3,70897.75,102449.2,255572.5,506246.4,561674.65,-464203.9,-403298.9,-132004.5,79779.9000000001,171498.45
233,2028,40037.65,43720.9,59328.5,87551.2,101813.05,17433.45,21010.4,45666,92738.1,110729.8,-52934.7,-34632.7,13322.5,52700.3,66585.05
242,2028,18107.65,19978.1,28302,41308.9,47223.6,24708.2,30746.3,57340,110744.1,124999.5,-94828.75,-80387.7,-28311.5,1111.6,7482.3
246,2028,121996.65,131410.8,173970,243142.4,274427.75,42894.75,51241.3,89631,157930.7,191371.85,-20135.5,5640.5,82643,163056.5,190080.7
250,2028,2370004.4,2467666.1,2959093,3599494.8,3774658.4,1254393.65,1418151.6,1790869,2266869.8,2455822.5,180400.95,463628,1163023,1968750.9,2210117.5
254,2028,17813.2,19516.9,27355.5,39063.2,44128.8,8995.2,10805,19489,32820.1,41606.4,-15564.75,-7871.8,8312,21668.3,27324.05
258,2028,2685.55,3125.6,5233.5,9207.7,10804.2,2787.55,3789.2,8322,18822.5,24190.95,-18667.25,-13651.8,-3134,3099.6,5399.85
262,2028,10356.1,13011.5,29447.5,79734.7,103614.1,6294.65,8213.5,21358,51526.2,64993.55,-36300.55,-24683.5,8439.5,56212.6,79741.3499999999
266,2028,134000.35,143239.9,206948.5,322524.2,373242.9,74817,87796.8,133202,208372.6,242029.75,-48552.4,-19442.4,72844,192178.2,241074
268,2028,54162.75,61126.4,92731,150982.2,175069.05,51765.95,61659.5,132434,262336.4,329040.2,-237642.6,-172912.1,-33930,49091.9,71245.5
270,2028,31572.8,36670.5,62558,119850.7,155115.6,57204.25,67128.9,109215,183157.7,215295.4,-155830.2,-119572.7,-43766.5,26496.4,55342.5
275,2028,349243.5,391182,580672,867341.5,1001688.15,190707.7,247287.9,477483.5,802736.1,887273.4,-341968.85,-242392.5,108396.5,452473,577354.9
276,2028,3844316.6,4036174.7,4813973.5,6025375.5,6483404.8,1131795.1,1457339.1,2972748.5,5650059.3,6844956,-1928581.25,-972794,1958244.5,3877732.1,4248077.1
288,2028,211531.8,235862.3,352123.5,561635.5,650252.55,153025.25,189228.1,396434,821163,1042478.55,-715573.1,-486797.7,-43924.5,241544.8,310928.8
296,2028,220,255.9,430.5,771.2,914.1,1156.9,1571.9,4854,13391.1,17880.6,-17306.65,-12913.7,-4356,-1164,-629.9
300,2028,383131.6,409084.9,535486,750784.5,830878.6,188979.75,240268.2,486714.5,919518.7,1045322.55,-500298.85,-402367.1,54173,364343.4,467308.45
308,2028,4674.3,5144.7,7701,12798.1,14812,4065.5,4610.3,6791.5,10463.3,11911,-4819.85,-3358,945.5,6215.6,8253.15
312,2028,8467.5,9424.4,14484,22888,26485.9,6026.45,7586,19214.5,39419.7,47261.1,-32933.7,-24896.7,-3862,9232.1,12524.95
316,2028,6880.25,7858.5,13452.5,24227.7,29569.1,5788.45,7218.4,13017.5,23510.7,26319,-14427.2,-10902.5,174.5,12646.8,17982.15
320,2028,56962.4,65684.8,119085.5,242635.2,300008.35,125607.95,146476.1,267859.5,516890.8,626430.7,-503033.3,-384413.1,-137638.5,19123.6,68130.55
324,2028,80202.45,90228.1,151084,259778.3,309740.1,47635.65,60403.6,155476.5,372715.7,480948.449999999,-327249.05,-215446,-2228.5,131439.9,181844.85
328,2028,25919.1,29183.1,49087.5,81983.4,100468.45,42330.55,50079.6,83327.5,123494.9,133653.35,-90798.3,-78241.2,-31599,13907.8,28092.5
332,2028,82290.7,93459,151343,269145.3,309443.2,264479.6,299161.1,420402.5,560716.6,612385.55,-474493.55,-412033.8,-258508,-93083.2,-45532.25
340,2028,46140.05,52477.8,90451.5,170737.8,208586.25,86662.05,104785.9,178180.5,302501.2,373552.5,-284330.55,-207587.4,-80753.5,22941.5,55116.5999999999
344,2028,515816.75,582939.9,998099,1822650.9,2228373.7,293105.2,347618.1,594088.5,892865.8,998264.5,-200721.9,-90934.5,410861,1223111.6,1638574.95
348,2028,200147.75,217171.4,290093.5,421980.6,482435.6,116026.3,139920.5,251255.5,471076.5,561747.9,-270734.95,-184559.2,41541.5,203146.2,263187.25
352,2028,14906.6,15889.8,20194.5,26972.2,30412.15,8928.95,11179.5,24283.5,41832.1,47157.75,-26652.95,-22145.7,-3796.5,11193.3,14039.65
356,2028,2755566.05,2998537.5,4089531,5654658.3,6130005.65,3372861.75,4099403.5,7097746,12286187.1,14302929.85,-10380742.7,-7954616.7,-2943478,386382.3,1136543.5
360,2028,488547.05,531206.5,733050,1079834.8,1261915.55,462586.75,595375.9,1408630.5,3144858,4363601.6,-3654042.15,-2460356.2,-664676,227509.8,415510.75
364,2028,383299.8,446995,833248,1866517.9,2240966.6,355417,441122.1,954535,1985725.1,2608852.55,-1791461.2,-1198769.5,-95219,878641.4,1345399.05
368,2028,275174.7,301118.6,430399.5,673884.8,768663,114269.2,157745.9,472367,1550205.8,2168095,-1706340.8,-1043998,-27569,338114.8,451478.65
372,2028,261664,283503.8,395251.5,605883,693688.4,80618.2,103371.4,207613.5,410636.6,492024.7,-131668.6,-37263.6,191683,419096.7,505792.05
376,2028,518082.95,549999.1,697822.5,893748.4,984431.8,145360.55,177642.8,326332.5,577520.5,690259.55,-38883.85,78099.2,361664.5,623442.4,711805
380,2028,2168340.65,2283942.2,2751145.5,3378757.6,3572244.05,594246.1,718995.1,1455422,3061398.5,3722207.1,-1075946.3,-290760.3,1264234,2250146.8,2499823.1
384,2028,569275.5,620752.9,853541,1201112.2,1354334.75,414763.95,493125.7,902611.5,1682546.2,2055796.4,-1161835.35,-849363.3,-47879.5,477478.2,636167.75
388,2028,53606.2,62691.7,111239,197893,252451.3,101343.1,114714,156176,222845.7,256163.95,-148097.8,-120922.1,-45358.5,47796.5,93320.5999999999
392,2028,662594.4,718994.2,1026764.5,1579004.7,1824849.5,223482.85,276000,487170.5,858204.6,1026901.1,-105089.85,57566.8,521093,1109631.9,1305375.75
398,2028,559646,611760.6,924240,1406545.2,1611168.65,541284.55,624616.6,1138189.5,1956995.7,2261157.8,-1367696.1,-1061057.8,-224894.5,481564.6,672229.9
400,2028,682583.05,755010.3,1103584,1627680.7,1817267.6,230695.35,292766.9,643732,1273689.8,1478596.4,-448594.85,-232643,451265.5,1047414.8,1273000.55
404,2028,289081.6,330486.2,568491.5,1005950.9,1165475.35,134358.3,169374,447686.5,1076837.7,1378654.9,-877507.6,-529253.5,119811.5,620860.6,777953.25
408,2028,17504.9,19502.4,29649,49356.7,57772.7,28161,34359.1,63653.5,108976.4,130538.55,-97942.2,-78704.5,-32066.5,2296.6,10058.6
410,2028,477180.15,529333.5,759698.5,1251462.7,1505561.15,254922.75,327934.8,754322,1768549.5,2144429.7,-1373879.1,-990129.8,20896,677484.4,864972.95
414,2028,436766.9,503697.4,750400.5,1198409.6,1376783.25,147788.1,193362.4,481226.5,934799.6,1074765.8,-395751.4,-205256.3,287001.5,784891.7,975030.65
417,2028,67543.15,73469.5,115905,210973.2,248855.35,57309.9,72952,162737.5,368239.1,490221.25,-360492.2,-244041.7,-41790.5,73139.5,119904.9
418,2028,57534.8,68062.8,129906.5,337006.9,466720.45,134313.6,156273.7,261755.5,440153.1,518032.45,-378043.65,-296549.8,-117183.5,85524.8,192167.499999999
422,2028,440710.3,478310.3,696913,1022704.9,1196273.9,170575.5,221921.7,501035.5,888834,990376.9,-360616.85,-244583.4,204007.5,607300.6,748252.65
426,2028,10232.55,12997.2,30482,72560.6,93762.4,27464.15,34849.9,85018,193895.3,233431.9,-199377.8,-156953.1,-50549.5,6435.00000000001,27665.6
428,2028,63566.6,69825.1,94733,135444,154635.45,70906.85,80043.1,120835.5,172441.1,187958.7,-103402.95,-83115.6,-24105,35522.4,53926.3999999999
430,2028,53690.5,62220.9,107108,211183.3,257529.65,18271.5,25850.3,87315,284177.3,398562.25,-302023.65,-168328.9,22813.5,134335.7,178643.95
434,2028,192571.5,209478.6,282968.5,397464.8,445475.2,79303.2,107340.5,233499,481176.5,594235.3,-294901.9,-197376.6,56685.5,218785.8,261322.35
440,2028,55138.45,59788.2,79249.5,110110.9,121237.25,113065.7,133377.2,206656,278564.8,304799.45,-220256.25,-196010.1,-124337.5,-44160.8,-21590.35
442,2028,62691.15,66349.8,88516,119336.2,135296.8,29726.45,36604.6,66017.5,97003,109948.4,-27308.7,-15486,22783,67477.8,78863.5
446,2028,48269.15,56102.7,110214.5,229847.4,288429.35,48490.4,55556.5,74812,97405,104789.9,-30479.05,-18909.3,36363,153926.9,206972.85
450,2028,17558.9,20049.7,31162.5,46342.1,51730.6,30597.95,36428.4,60017.5,103219.9,119843.8,-88377.05,-71197.2,-29061.5,215.5,8618.6
454,2028,60494.55,69998.7,115944,198615.1,232656.1,47349.9,66322.5,186814,579670.9,800287.1,-677895.05,-458513.4,-70369,75607.7,124221.05
458,2028,773208,875556.2,1267025,1994040.7,2467436.75,423284.7,498318.6,930487,1640725.2,1977025.05,-786811.7,-438408.4,360896,1175360.1,1533792.05
462,2028,8633.85,10508.1,21004,43893.8,54924.95,2362.9,2916.9,6107,12429,15393.4,-746.6,2345.2,14615,36834.1,48924.65
466,2028,170571.95,187340.6,299078.5,505307.3,579695.75,314631.05,373038.4,667258.5,1233153.2,1485336.75,-1197864.1,-938961.3,-354197,-7858.5,83115.0999999999
470,2028,22982.5,25310.3,35798,56704.7,63801.1,17882.95,22394.9,39289.5,60038.6,68434.5,-32155.2,-24517.7,-2265,23448.5,32293.35
474,2028,6352.5,7085.8,11491.5,19318.4,22416.45,4802.85,6339.4,13600,29890.3,35855.15,-24218.05,-18310.5,-2283.5,8590.20000000001,12332.6
478,2028,24177.1,27796.7,50465.5,105544.4,136216.15,19323.2,25792.9,67408.5,160885.4,213926.4,-158094.3,-112911.7,-12905,49479.7,77142.35
480,2028,24076.85,25564.7,34176.5,48719.2,55419.85,15213.35,18291.7,31317.5,51817.8,62096.45,-27842.1,-18810.5,3294,22465.5,29856.75
484,2028,735049.95,862129.9,1615835.5,3231584.9,3916280.05,1028806,1192714.3,2099301,3813152.1,4599594.25,-2982262.85,-2223407.3,-430733.5,1184172.3,2092079.35
496,2028,4403.8,5023.9,8551,16760.9,21623.45,8524.1,11704.6,25133,53530.6,69695.75,-59317.4,-45366.1,-15491,631.200000000001,4175.24999999999
498,2028,70423.9,77978.5,112395,170895.2,190801.75,50237.65,61924.4,123714.5,246528.6,294117.95,-184368.85,-130963.9,-10668.5,73722.1,100450.85
499,2028,11630.1,12744,20615.5,37700,46800.7,7953.8,10093.6,25979.5,63357.5,73321.05,-51155.95,-41463.4,-3962.5,17434,25756.25
504,2028,281792.6,305180.4,417416,603550.3,692595.35,380051.8,441620.8,709306,1175726.2,1332257.15,-951105.35,-756185.1,-282281.5,58514.7,125165.65
508,2028,179565.5,202544,328730,579489.3,665069.9,132611.2,159835.3,297834,576489.4,715586.05,-385974.7,-275298.9,38578.5,307551,461711.75
512,2028,218523.35,254635.9,452138,881814.3,1062287.05,104082.1,137417.9,329097,783479.9,990787.5,-546700.95,-337018,128363,577595.7,725386.75
516,2028,36721.1,40979.3,58724.5,91600.1,106028.4,24753.3,30090.1,58267.5,113547.7,152010.2,-84592.95,-57529.7,928,45067.3,56519.55
524,2028,169845.8,200723.5,378517,802065.1,1055857.8,108390.15,144672.8,405670.5,1161253.8,1609463.4,-1247546.55,-757338.5,-20608,460363.4,667628.599999999
528,2028,674377.55,706451.8,874223.5,1118234.7,1224206.75,371499.4,432977.6,625446.5,865361.7,1004160.95,-158143.6,-33638.9,258171,549497.7,664071.85
531,2028,2142.6,2645.1,5680.5,14208.8,17341.8,4458.05,5532.9,11707.5,18724.7,20952.6,-15483.35,-13529.6,-5029,3782.5,7606.89999999999
533,2028,13755.5,15555.9,24422.5,42041.2,51220.15,6178.85,7747.8,14200.5,20983.7,24866.5,-4157.5,-1080.8,10580,28935.2,38579.65
540,2028,7495.25,8365.2,12461.5,20493.6,24350.4,3873.5,4790.3,8439,13916.7,16081.85,-5131.15,-2748.4,4260.5,12327.7,16167.3
548,2028,939.8,1056.8,1684,2791,3242,387.95,519.2,1517.5,4928.8,6225.05,-4514.3,-3299.9,192.5,1586.8,2132.35
554,2028,340354,368823.1,476183.5,673989.4,748863.25,178877.95,224757.6,416372.5,613535.4,649023.2,-217763.85,-159159,78694,332796.9,405374.35
558,2028,50196.8,55779.4,93864,158839.5,189192.7,124503.3,141815,208484.5,311389.8,362791.9,-270061.4,-223716.5,-109776,-24636.4,9045.09999999994
562,2028,99753.95,114358.1,195120.5,343027.9,404171.1,115063.45,142151.2,259686.5,476910.7,591968.2,-416699.35,-301382,-57456.5,126949.2,189431.9
566,2028,419792.2,458187.6,656093.5,985019.5,1079228.1,518524.55,610012,1175333,2148899.8,2632778.35,-2069697.3,-1487010.3,-503226.5,136949.3,286762.5
578,2028,227743.7,239617.6,293744,366119.1,397032.75,85973.85,98089.1,148884.5,212102.9,246608.3,24464.2,62905.2,144042.5,236872.3,258061.35
583,2028,617.85,709.9,1380,2667.3,3248.2,1732.95,2314.9,5886,14264.7,17413.1,-15986,-13041,-4356.5,-476.8,108.349999999999
586,2028,1197769.95,1364129.4,2291351,4103124,4927627.25,1020130.05,1290468.3,2773938,5372193.3,6243070.8,-3897461.55,-3049464.6,-468574.5,1835963.1,2624584
591,2028,67246.3,74424.8,106934.5,173064.2,207869.9,47275.35,56886.2,105775,190266,228509,-124521.15,-82369.8,5773,84935.8,116751.85
598,2028,3808.85,4513.1,7987,15284.3,18222.6,1757.25,2939.5,12277,53094,76607.4,-67468.7,-43158.5,-4004.5,7438.9,10947.2
600,2028,67703.85,78836.7,136564.5,247902.3,296280.15,119034.25,147482.7,250773.5,425499.2,496751.35,-370809.9,-279929.3,-105874.5,37278.8,80092.0499999999
604,2028,124781.3,138562.7,206910.5,350529,430468.8,227187.7,292116.5,673214.5,1507924,1991142.35,-1786808.85,-1300703.9,-441523.5,-50901.4,28836.1499999999
608,2028,493792.65,536093,718654.5,1033136.2,1169930.45,589543.2,729009.5,1261445.5,2337558,2742495.1,-1927217.8,-1605166.4,-504500,103188.5,287029
616,2028,453398.8,483939.3,666120,973193.9,1128381.3,445661.55,534838.8,897009.5,1501289.3,1811706.4,-1140375,-861652.1,-227580,254713.2,378385.5
620,2028,536633.4,567618.5,730513.5,975073.5,1058986.05,225399.15,271984.5,482365.5,856505.5,1003087.05,-300792,-142377.7,235946.5,564101,664788.75
624,2028,10532.75,11829,18674,31415.1,38348.3,12726.55,15342,26694.5,49211.7,61669.4,-43732.1,-30450.5,-7689,8618.3,14979.55
626,2028,3987.3,4667.9,9914.5,24045.4,32437.1999999999,10290.8,14279.1,40874,110631.6,141913.3,-124725.7,-99003.2,-28618.5,276.900000000001,5450.84999999998
630,2028,91499.05,109320.1,229115,522243.5,642653.45,156452.05,182797.5,281832,372319.7,400767.4,-223425.25,-191563.9,-44846,258149.3,431453.55
