country_code,year,q05f,q10f,q50f,q90f,q95f,q05m,q10m,q50m,q90m,q95m,q05t,q10t,q50t,q90t,q95t
422,2043,3699420.75389476,3881330.07191817,4814859.96433954,5858965.36566998,6104479.57988251,3761397.50973689,3941653.05773355,4906197.50835642,5992557.10102464,6243778.09827527,7432497.70056583,7822803.6401515,9717988.97335292,11834764.1314738,12366327.0574084
426,2043,914740.583085921,997332.004638541,1281359.17265677,1496851.1673486,1565456.55751832,874437.763388301,958168.166750669,1226702.69595202,1450298.44477055,1518854.85650777,1785490.91983592,1949044.05056499,2509029.035672,2944714.28429495,3085643.11979365
428,2043,660884.841969268,691865.233207733,824007.354444576,956425.592099062,1003170.34204354,570173.893392393,595895.020203979,728117.045612654,867665.090308581,912275.599212861,1232267.35620837,1287593.01037298,1550721.75641454,1824090.68240764,1920711.88055996
430,2043,3276916.99819727,3628576.47415008,4354528.57581667,4887793.41956502,5043318.69981354,3318184.71624298,3683123.26332223,4422021.92291774,4988440.80797959,5127835.73615386,6595101.71444025,7311831.59753415,8781862.61385536,9877127.64067578,10171631.9312093
434,2043,3402427.40805809,3645290.9782391,4380611.91485704,4878196.85267805,5003304.31120328,3378149.80235485,3619797.78017245,4369353.02836284,4913935.54164164,5043187.40758495,6784451.13804024,7271393.91694318,8752046.90605733,9792709.43034804,10054490.4460239
440,2043,800822.037327278,822966.667904288,945488.070173027,1133009.44343533,1176417.66427906,655482.829804946,680615.224676671,799829.53340176,986926.366826108,1031726.92340078,1460721.07670885,1502976.22877456,1746856.52641088,2119579.50055922,2205502.12463718
442,2043,320972.061806949,333583.112391919,394625.462937481,483724.331775063,513295.918426187,322239.73856532,336254.019911845,398450.711726944,490848.092089394,523102.396840322,644460.156923658,670807.022308396,792425.506452294,973522.14892278,1037610.36065496
446,2043,346918.659671162,368965.7899685,486530.0034064,775658.065560772,964000.764457492,316621.924712338,343467.876466678,470229.038226107,786883.872771969,984714.691606867,663950.538983635,712052.401035306,958662.245480468,1562368.33238154,1945439.87501977
450,2043,21779655.3276972,22186215.9719047,24462298.6581003,26067163.035896,26454693.9116196,21608025.8589137,21991121.6465156,24360474.9868988,26099900.2569735,26398824.2540284,43410644.3324697,44173513.1980347,48794397.3543747,52173989.1409824,52866807.0954708
454,2043,14309397.5942393,15195579.4434307,17102203.1879195,18887339.3278388,19321990.2623998,13887182.329951,14685297.7095001,16628266.4341156,18472711.3431963,18910192.4693169,28192801.1330046,29864126.6096266,33758887.5941997,37410931.3275468,38237033.3581716
458,2043,16480725.2543871,17387338.2146671,19924310.3488856,22435218.4999418,23205154.4197408,16786050.4450694,17835073.3544407,20477527.786879,23169797.4901978,23878831.1867631,33116695.5684488,35189580.0395168,40396237.5793789,45577137.5283662,47015886.1831625
462,2043,252539.192269196,263873.847214349,296543.439043918,339353.019332865,359528.692013103,382638.983109032,397870.139038221,434694.678278408,482199.738678399,504353.344469912,634556.406148501,661858.024119933,730961.010133005,821305.965028278,863603.488173474
466,2043,14389617.6146768,15235195.8415364,18260395.3520535,20721577.9598459,21256887.482453,14661345.2021578,15544022.3556687,18652013.6813829,21161627.9246808,21763619.5045535,29070335.1490239,30779881.923664,36923087.7166038,41885641.7269287,43007776.203418
470,2043,172110.336457716,179073.195958083,211534.535743571,264236.60127501,279322.914102732,173828.259417605,180823.594413597,214449.992053762,268880.177882406,285516.534335502,346794.849758581,359307.099337219,425992.218398046,533372.696831883,565042.716772485
474,2043,143826.788984313,151376.267027147,190424.687758928,217258.097071517,222360.008613875,118069.58773787,125771.067580682,163923.561441362,189346.411741472,195387.573577255,261979.634894991,277404.453357285,354468.709081902,406813.962676881,416328.317666636
478,2043,3257290.8311508,3469612.04199264,3920535.55720874,4253707.07726007,4356582.29054371,3296343.57661574,3504312.15584964,3969891.24958497,4316988.68069433,4421076.97475618,6556214.86982668,6972204.28678512,7888653.64915584,8568894.12767644,8771036.08529183
480,2043,537336.916890328,563295.368907538,635723.554513773,697428.447170626,712132.27287185,501130.194611017,524366.545021641,601804.062062399,667169.409968358,683251.312223307,1033282.76593839,1085953.62902435,1237691.67809341,1363842.2713116,1394028.42915725
484,2043,67045011.6058719,69663081.046745,77027766.6567961,83387852.3967167,85356198.5035763,63777187.4952014,66311065.4564851,74014937.1439392,80640423.9514267,82494748.4074144,130852286.494056,136129783.357,151054133.272228,164061114.094479,167813063.528024
496,2043,1964291.86508584,2017652.82197615,2145126.75125549,2267088.32540472,2298881.75238197,1849116.70101442,1901873.64962011,2027745.92857512,2156375.15081436,2185898.71919393,3815134.02465956,3917918.58250256,4175527.54578556,4422095.77844427,4492025.79971652
498,2043,1425997.77384614,1512970.78590075,1834853.59626935,2043332.61248712,2088248.52462344,1250250.82956372,1338485.24024127,1657075.33675706,1872310.69332217,1921620.88536658,2672731.80598146,2857478.91067167,3487555.16172955,3916736.12591546,4010065.19076915
499,2043,202880.735325726,216428.869471944,292268.367940669,348832.882532864,363240.930718941,191323.627563095,206996.937399415,287766.576783417,347438.174094114,359750.829363512,394035.622472012,422179.159649688,580036.486378215,695136.88925234,723577.664976335
504,2043,19503398.4498524,20336707.8356499,22162779.3373697,23545243.4565105,23940877.4288568,19357359.9443289,20145480.3329666,22128796.9452462,23635035.252489,24080015.60407,38868390.195819,40368278.3195207,44310142.9660168,47200511.0805971,48022212.9836606
508,2043,25591112.0919305,27135630.4987721,30553064.5618141,33118077.9406582,33716103.6464901,24357587.1818945,26030890.8543006,29381672.6257131,32010836.1896151,32608312.9923029,49931272.9425095,53172028.0331436,59969879.9439665,65088006.6068611,66317293.9389029
512,2043,1946287.46596179,2177028.8920304,3110717.48307229,4105206.36678477,4495265.02509987,2425176.08802424,2787533.43542128,4283171.25449745,5428298.07654359,5864698.7926037,4348274.4209651,4939867.61513545,7384756.40196334,9542919.51277483,10310727.0366725
516,2043,1662875.66598511,1739572.36995951,1988286.65841584,2174146.77027942,2236081.75601002,1572972.49349376,1645193.72777574,1887236.02136092,2076083.52444836,2136079.44865003,3236416.94386601,3388631.71691947,3875027.53368948,4253923.02787428,4376982.33918115
524,2043,14625999.6973956,15827451.5159874,18423253.8073227,20281181.4087001,20867248.6301179,12944351.2837013,13995450.3358343,16639582.3855234,18471417.9048399,19163888.8372729,27655995.4074675,29882196.0448612,35060746.0421616,38768827.751268,40051697.7407468
528,2043,7923772.65360598,8290274.69239573,9235507.19831605,10031043.4285608,10267532.9168775,7844761.21677731,8234348.2656268,9239555.07495686,10065979.0519833,10327629.8596528,15781246.6230251,16515637.487285,18475400.7322758,20090709.080562,20575016.7835109
531,2043,54417.16018317,57406.6929728073,72802.2556223795,92402.2072355374,99685.9146473084,45803.9710989955,48796.8600772938,64147.2026908968,84480.8630628604,91584.6434540936,100298.975937446,106167.973621785,136864.063192516,176925.873375727,190768.729067796
533,2043,67068.3757897841,71212.6919725812,92140.3356502889,123297.104226793,134737.148971435,63620.3735310822,67867.682370604,88676.8038150768,120774.250883141,131817.410195768,130667.126257467,139076.892251362,180997.767123317,243845.435181192,267003.35452983
540,2043,150198.729862296,157728.836092597,177172.678755942,197937.739859012,205713.462932563,147561.595284274,155964.347716834,176201.203110245,197867.156232831,205691.526496034,297320.686828823,313861.105420963,353462.706216717,396120.011318393,411590.041460047
548,2043,220182.829734236,226923.679457228,249480.668863017,266074.722464986,270608.317443415,221837.923149267,228566.359924195,253331.949777529,270582.504406837,274822.658812263,442225.431015522,456411.70125336,502644.558915769,536360.06257887,545408.43330416
554,2043,2323167.73890792,2408456.67079001,2901504.5754548,3509438.27039276,3691503.19915202,2269360.63115514,2364526.6149277,2875302.16401023,3518753.50278905,3715756.22449536,4592987.27684776,4780174.28503769,5777117.01852593,7037363.0644923,7396702.45956276
558,2043,3470669.41883314,3626730.45314177,4018722.85099699,4341844.81327547,4447966.45651691,3351718.07534382,3493659.18043207,3902704.48889057,4254265.73664864,4346117.67263239,6808176.29911024,7126461.91858042,7917486.9433681,8606076.36147735,8793695.32398232
562,2043,23688026.966106,24534172.0895475,27406509.0967988,29215734.8058017,29663004.4940317,24054569.9860849,24959913.7190133,27897777.6670084,29787419.5048222,30319409.7169989,47617147.5935302,49458123.1807122,55279534.4867044,58990259.8615333,59984565.2641915
566,2043,158891019.700683,162323833.056157,175772218.559731,191018461.880327,196338472.791664,163551875.550207,166616747.940176,180963014.590081,197576610.361407,201274770.128259,322468458.265869,328999738.708306,356552635.186345,388022201.146758,397705877.100088
578,2043,2852146.37254993,2949781.5616808,3207919.94166723,3433266.80481184,3514670.65026542,2906014.94673214,3009788.61676746,3275439.1611046,3512631.07110547,3596354.86377026,5771633.45210887,5960613.71588289,6477929.98475205,6950088.81556601,7108971.01547729
583,2043,38801.6457049879,42216.6168010671,62062.8553919619,75290.5487538476,77637.2082494828,38931.406412537,42164.2558410582,63040.1339702091,76605.1512991264,79261.9248200742,77998.193907765,84418.8107860365,125234.919336697,151977.309628443,156901.869447093
586,2043,141584832.338713,144310500.542811,156379304.894846,167388017.191395,170441719.925867,149352809.144769,152337752.618826,165104974.617796,177083771.208425,180175840.162114,290886793.231412,296506137.479511,321547389.71956,344512338.593575,350629770.676638
591,2043,2294500.45077274,2444979.06111977,2780892.3553591,3024215.77650136,3111496.18783551,2270962.4192048,2418400.00595948,2769522.27046832,3017183.43303387,3105904.50246309,4565275.56577496,4862977.19735407,5553830.17332381,6029817.68603668,6230371.31158804
598,2043,5972166.17291621,6087357.11443433,6495717.93149566,6894983.60410215,7017505.24925475,6205000.03945622,6317479.23877925,6768965.15310984,7198241.91251175,7356248.47118032,12189644.8262302,12401603.4096633,13269013.0275969,14100702.7325507,14372611.3173786
600,2043,3424306.83115922,3643527.32803585,4217070.05792043,4702271.39625796,4845728.89060625,3427172.80907204,3674181.83798056,4264714.95179617,4779027.64795652,4924124.79922488,6852790.8364846,7317428.37807278,8474430.80524131,9487988.22507606,9773245.82973079
604,2043,14751604.00021,15640837.2842792,18765255.5042501,20348521.6456336,20669396.5077531,14237051.1321972,15277542.5696679,18357724.8010057,19956195.1151935,20266133.8248968,29105193.6810358,30864202.751761,37120417.8118321,40278887.1467973,40912907.6442328
608,2043,64175229.89381,65374786.7217606,69664401.9068153,73488082.7131824,74707949.7254776,62647560.7926547,64114219.5588329,68802903.7467797,72685307.9136539,74167820.2712677,126973716.315254,129502279.024063,138490592.262564,145995234.560607,148974231.141299
616,2043,14153938.0842556,14965259.1936605,17029968.5130597,18426041.856482,18853110.4923224,13073665.9558212,13843952.953026,16012006.6178689,17563817.8152485,17947960.5663011,27339987.5679744,28792416.6616792,33091166.001254,35971655.8645335,36755209.0797785
620,2043,4539588.48239112,4711102.30944665,5544995.17862255,6291856.74433647,6506611.4776605,4134176.91771237,4318287.52319049,5172883.9515465,5929236.60490856,6137987.81313726,8659934.36759852,9042119.66471385,10729483.8989604,12229690.3498765,12629314.8958481
624,2043,1448112.14364103,1518990.46437435,1650585.03451295,1775660.07115738,1816657.09977136,1406822.22550906,1480459.1142647,1612003.98666447,1740694.46784746,1786722.13614349,2854430.43128262,3003999.20960722,3262715.01219834,3515153.4092667,3598329.5070034
626,2043,647642.403386016,701349.237818669,911203.669921579,1036934.49343356,1058577.28917641,651707.622964655,707811.461126364,918318.82478828,1051089.53034481,1076125.69948745,1300583.18918263,1411359.5684803,1829447.44711432,2088188.29894524,2134772.51587344
630,2043,994954.000711537,1043340.72613345,1347076.60860125,1910203.623646,2151330.28940149,881974.963138435,927825.028334631,1230104.62799141,1817680.04230656,2071447.68608252,1877950.16105738,1973931.27762708,2574929.95661935,3728364.93989128,4222777.975484
634,2043,944213.570342685,1014230.89351207,1404154.26500529,1887427.24184821,2037494.71945531,1152448.60111488,1337784.39697906,2081100.12604331,2867676.89806312,3086362.64253136,2132872.53573196,2364787.86926431,3467439.80249028,4767187.11397711,5129897.304698
638,2043,430325.5477455,456688.285298636,533483.948650005,589458.27047374,604170.160375821,397288.53172825,424506.531103494,499857.495493114,557215.197354965,572517.786218068,828952.721298282,881193.565458779,1033688.89570323,1146098.37254962,1175659.87838463
642,2043,5473878.70224265,5717530.49938518,7027005.5493225,8413902.06358823,8731780.45804352,5002017.75226635,5268784.40260585,6610739.90596888,8055176.75837696,8392089.23508484,10493127.475197,10980932.1116818,13621966.4444832,16468950.274084,17140551.7106187
643,2043,69951897.7892466,71307017.5736458,75755169.8295523,80295606.0450844,81435365.0491317,61067217.3283989,62631340.2291999,67178677.8638341,71901140.6810236,73034268.6435462,131079235.779899,133966299.11868,142832633.050105,152029478.489136,154450253.930973
646,2043,8646134.77703724,9349782.90270657,11435719.0138796,13108777.4258852,13693291.8942167,8439578.5488042,9138828.81710093,11182760.043187,12888130.1764096,13472774.8878009,17124873.9130408,18497685.7307122,22616752.7930931,25992721.8483566,27136239.6636786
662,2043,74448.5137337267,80498.5750233822,97127.2948012762,112701.395706753,117093.367113279,71335.1315243915,77182.9249053731,93810.6160574486,109660.779285692,114437.954464497,145982.400347847,157432.595311746,190926.712515233,222386.115817203,231350.380003108
670,2043,45760.9034604953,49975.5748572998,61152.03639159,71602.5525386048,75312.6870161546,44720.6316889861,48784.0200345469,60121.3454733678,70687.0986204669,74014.8169156084,90475.5094387329,98667.9123583298,121319.087250799,142428.152970976,149222.660661385
678,2043,105229.172586708,113538.756034822,161940.268819164,192411.623634903,199511.295032278,102980.110476081,111985.094737706,160387.276248581,191045.48967424,198619.241854933,207746.574305798,224985.126732625,322430.172372524,383311.005180549,397794.140769113
682,2043,16573882.7855409,18065689.05803,22521496.282866,26159740.6661126,27489511.8725184,19011806.8962505,21162258.537174,26222783.7975307,30106465.9338179,31355629.1762227,35620713.4024553,39259613.785077,48676562.8214015,56264922.9367982,58873450.1848829
